,data,horas,minutos,segundos,temperatura,umidade,temperatura_ponto_orvalho,temperatura_maxima,temperatura_minima,temperatura_maxima_ponto_orvalho,temperatura_minima_ponto_orvalho,umidade_maxima,umidade_minima,vento_velocidade,vento_direcao,precipitacao,vento_rajada_maxima,pressao_atmosferica,pressao_atmosferica_maxima,pressao_atmosferica_minima
3173,2015-07-12 00:00:00,05,00,00,14.3,87.0,12.2,14.4,14.2,12.3,12.0,87.0,87.0,0.0,29.0,0.0,1.9,929.3,929.4,929.2
3174,2015-07-12 00:00:00,06,00,00,14.2,88.0,12.3,14.3,14.2,12.3,12.2,88.0,87.0,0.0,29.0,0.0,1.9,929.5,929.7,929.3
3175,2015-07-12 00:00:00,07,00,00,14.3,88.0,12.3,14.3,14.1,12.3,12.1,88.0,88.0,0.0,29.0,0.0,1.9,929.7,929.7,929.3
3176,2015-07-12 00:00:00,08,00,00,16.5,82.0,13.5,16.5,14.3,13.6,12.3,88.0,82.0,0.0,29.0,0.0,1.9,930.0,930.0,929.7
3177,2015-07-12 00:00:00,09,00,00,18.3,71.0,13.0,18.5,16.5,14.1,12.8,82.0,71.0,0.0,29.0,0.0,1.9,930.5,930.6,930.0
3178,2015-07-12 00:00:00,10,00,00,21.0,62.0,13.3,21.0,18.1,13.8,12.5,71.0,61.0,0.0,29.0,0.0,1.9,930.5,930.6,930.4
3179,2015-07-12 00:00:00,11,00,00,23.0,52.0,12.5,23.7,20.8,13.9,12.5,62.0,51.0,0.0,29.0,0.0,1.9,929.7,930.5,929.7
3180,2015-07-12 00:00:00,12,00,00,25.3,47.0,13.2,25.3,23.0,13.6,12.3,53.0,46.0,0.0,29.0,0.0,1.9,928.4,929.7,928.4
3181,2015-07-12 00:00:00,13,00,00,25.9,44.0,12.8,26.4,25.2,13.8,12.2,48.0,42.0,0.0,29.0,0.0,1.9,927.2,928.4,927.2
3182,2015-07-12 00:00:00,14,00,00,27.0,42.0,13.0,27.1,25.8,13.7,12.4,46.0,41.0,0.0,29.0,0.0,1.9,926.0,927.2,926.0
3183,2015-07-12 00:00:00,15,00,00,26.9,38.0,11.4,27.5,26.5,13.0,11.2,42.0,37.0,0.0,29.0,0.0,1.9,925.3,926.0,925.3
3184,2015-07-12 00:00:00,16,00,00,26.8,38.0,11.5,27.0,25.8,12.3,11.1,42.0,38.0,0.0,29.0,0.0,1.9,925.7,925.7,925.3
3185,2015-07-12 00:00:00,17,00,00,25.8,42.0,11.8,26.8,25.8,12.2,11.3,43.0,38.0,0.0,29.0,0.0,1.9,926.1,926.1,925.7
3186,2015-07-12 00:00:00,18,00,00,24.1,50.0,12.9,25.8,24.1,12.9,11.8,50.0,42.0,0.0,29.0,0.0,1.9,926.3,926.3,926.1
3187,2015-07-12 00:00:00,19,00,00,23.0,58.0,14.2,24.1,23.0,14.3,12.7,58.0,49.0,0.0,29.0,0.0,1.9,926.8,926.8,926.3
3188,2015-07-12 00:00:00,20,00,00,21.5,64.0,14.3,23.0,21.4,14.5,14.2,64.0,58.0,0.0,29.0,0.0,1.9,927.3,927.3,926.8
3189,2015-07-12 00:00:00,21,00,00,19.7,73.0,14.7,22.4,19.7,14.8,13.6,73.0,59.0,0.0,29.0,0.0,1.9,927.8,927.8,927.3
3190,2015-07-12 00:00:00,22,00,00,18.8,80.0,15.2,19.7,18.7,15.2,14.7,80.0,73.0,0.0,29.0,0.0,1.9,927.8,927.8,927.7
3191,2015-07-12 00:00:00,23,00,00,18.2,82.0,15.0,18.8,18.1,15.4,14.9,82.0,80.0,0.0,29.0,0.0,1.9,927.9,927.9,927.6
3192,2015-07-13 00:00:00,00,00,00,17.7,83.0,14.9,18.3,17.7,15.4,14.9,84.0,82.0,0.0,34.0,0.0,0.0,927.6,927.9,927.6
3193,2015-07-13 00:00:00,01,00,00,17.6,83.0,14.7,18.0,17.6,15.3,14.7,85.0,83.0,0.0,34.0,0.0,0.0,927.2,927.6,927.2
3194,2015-07-13 00:00:00,02,00,00,17.4,81.0,14.1,17.9,17.4,15.0,14.1,84.0,81.0,0.0,34.0,0.0,0.0,926.9,927.3,926.9
3195,2015-07-13 00:00:00,03,00,00,17.4,79.0,13.7,17.5,17.0,14.1,13.4,81.0,79.0,0.0,34.0,0.0,0.0,926.9,926.9,926.8
3196,2015-07-13 00:00:00,04,00,00,17.2,75.0,12.7,17.5,17.0,13.6,12.6,80.0,75.0,0.0,34.0,0.0,0.0,926.9,927.0,926.9
3197,2015-07-13 00:00:00,05,00,00,17.3,71.0,12.0,17.4,16.8,12.8,12.0,75.0,71.0,0.0,34.0,0.0,0.0,926.8,926.9,926.7
3198,2015-07-13 00:00:00,06,00,00,18.2,65.0,11.5,18.3,17.3,12.0,11.5,71.0,65.0,0.0,34.0,0.0,0.0,927.2,927.2,926.7
3199,2015-07-13 00:00:00,07,00,00,18.3,64.0,11.4,18.5,18.1,11.6,11.3,65.0,64.0,0.0,34.0,0.0,0.0,927.7,927.7,927.2
3200,2015-07-13 00:00:00,08,00,00,19.0,62.0,11.5,19.5,18.3,11.8,11.3,64.0,61.0,0.0,34.0,0.0,0.0,928.6,928.6,927.7
3201,2015-07-13 00:00:00,09,00,00,21.8,53.0,11.9,21.8,19.0,12.5,11.6,63.0,53.0,0.0,34.0,0.0,0.0,929.1,929.1,928.6
3202,2015-07-13 00:00:00,10,00,00,23.9,44.0,11.0,23.9,21.7,11.9,10.6,53.0,44.0,0.0,34.0,0.0,0.0,928.8,929.1,928.8
3203,2015-07-13 00:00:00,11,00,00,25.7,30.0,6.9,26.0,23.9,11.6,6.4,45.0,29.0,0.0,34.0,0.0,0.0,928.0,928.8,928.0
3204,2015-07-13 00:00:00,12,00,00,26.4,32.0,8.2,26.4,25.6,8.6,7.0,33.0,30.0,0.0,34.0,0.0,0.0,927.1,928.0,927.1
3205,2015-07-13 00:00:00,13,00,00,27.5,31.0,8.9,27.5,26.4,9.4,8.2,33.0,30.0,0.0,34.0,0.0,0.0,926.2,927.1,926.2
3206,2015-07-13 00:00:00,14,00,00,28.1,31.0,9.5,28.1,27.1,10.0,8.4,33.0,30.0,0.0,34.0,0.0,0.0,925.5,926.2,925.5
3207,2015-07-13 00:00:00,15,00,00,28.1,31.0,9.5,28.8,27.9,9.9,8.7,32.0,29.0,0.0,34.0,0.0,0.0,925.3,925.5,925.1
3208,2015-07-13 00:00:00,16,00,00,27.9,32.0,9.7,28.2,27.4,10.3,9.1,33.0,31.0,0.0,34.0,0.0,0.0,925.4,925.4,925.2
3209,2015-07-13 00:00:00,17,00,00,26.3,39.0,11.1,27.8,26.3,11.1,9.7,39.0,32.0,0.0,34.0,0.0,0.0,925.8,925.9,925.4
3210,2015-07-13 00:00:00,18,00,00,24.7,44.0,11.8,26.3,24.6,11.8,11.1,45.0,39.0,0.0,34.0,0.0,0.0,926.3,926.3,925.8
3211,2015-07-13 00:00:00,19,00,00,23.6,49.0,12.3,24.7,23.2,12.4,11.8,50.0,44.0,0.0,34.0,0.0,0.0,927.0,927.0,926.3
3212,2015-07-13 00:00:00,20,00,00,22.6,53.0,12.6,23.6,22.4,12.6,12.2,54.0,49.0,0.0,34.0,0.0,0.0,927.3,927.4,927.0
3213,2015-07-13 00:00:00,21,00,00,22.3,53.0,12.2,22.8,22.2,12.6,12.2,53.0,52.0,0.0,34.0,0.0,0.0,927.5,927.5,927.2
3214,2015-07-13 00:00:00,22,00,00,22.2,51.0,11.6,22.4,21.9,12.3,11.6,53.0,51.0,0.0,34.0,0.0,0.0,927.7,927.8,927.5
3215,2015-07-13 00:00:00,23,00,00,21.3,51.0,10.8,22.2,21.3,11.6,10.8,51.0,50.0,0.0,34.0,0.0,0.0,927.6,927.7,927.5
3216,2015-07-14 00:00:00,00,00,00,21.7,51.0,11.1,21.8,21.3,11.1,10.9,51.0,50.0,2.5,21.0,0.0,4.7,927.5,927.8,927.5
3217,2015-07-14 00:00:00,01,00,00,21.2,50.0,10.5,21.8,21.2,11.1,10.5,51.0,50.0,2.5,21.0,0.0,4.7,927.2,927.5,927.2
3218,2015-07-14 00:00:00,02,00,00,20.5,54.0,10.8,21.2,20.5,10.8,10.5,54.0,50.0,2.5,21.0,0.0,4.7,926.9,927.3,926.9
3219,2015-07-14 00:00:00,03,00,00,21.3,50.0,10.5,21.4,20.4,10.8,10.4,54.0,50.0,2.5,21.0,0.0,4.7,926.9,927.0,926.8
3220,2015-07-14 00:00:00,04,00,00,21.2,50.0,10.3,21.4,21.0,10.6,10.2,51.0,49.0,2.5,21.0,0.0,4.7,927.2,927.2,926.9
3221,2015-07-14 00:00:00,05,00,00,21.0,49.0,10.1,21.5,20.3,10.4,10.0,52.0,49.0,2.5,21.0,0.0,4.7,927.1,927.2,927.0
3222,2015-07-14 00:00:00,06,00,00,19.3,56.0,10.2,21.3,19.3,10.2,9.3,56.0,47.0,2.5,21.0,0.0,4.7,927.7,927.7,927.1
3223,2015-07-14 00:00:00,07,00,00,18.9,60.0,10.8,19.3,18.5,10.9,10.3,61.0,56.0,2.5,21.0,0.0,4.7,928.6,928.6,927.7
3224,2015-07-14 00:00:00,08,00,00,20.9,53.0,11.0,21.1,18.9,11.5,10.6,60.0,53.0,2.5,21.0,0.0,4.7,929.0,929.0,928.6
3225,2015-07-14 00:00:00,09,00,00,24.0,40.0,9.6,24.0,20.9,11.4,9.2,54.0,40.0,2.5,21.0,0.0,4.7,929.4,929.4,928.9
3226,2015-07-14 00:00:00,10,00,00,25.9,31.0,7.7,26.0,23.8,9.6,7.7,40.0,31.0,2.5,21.0,0.0,4.7,929.3,929.4,929.3
3227,2015-07-14 00:00:00,11,00,00,26.1,34.0,9.0,26.7,25.7,9.3,7.7,34.0,31.0,2.5,21.0,0.0,4.7,929.1,929.5,929.1
3228,2015-07-14 00:00:00,12,00,00,27.1,33.0,9.3,27.6,26.1,10.1,8.6,34.0,32.0,2.5,21.0,0.0,4.7,928.6,929.1,928.6
3229,2015-07-14 00:00:00,13,00,00,27.8,31.0,9.3,28.3,26.8,10.1,8.9,34.0,31.0,2.5,21.0,0.0,4.7,927.8,928.6,927.8
3230,2015-07-14 00:00:00,14,00,00,28.4,31.0,9.7,28.9,27.8,10.0,9.2,32.0,30.0,2.5,21.0,0.0,4.7,927.4,927.9,927.4
3231,2015-07-14 00:00:00,15,00,00,28.5,29.0,9.0,29.1,28.3,9.7,8.5,31.0,28.0,2.5,21.0,0.0,4.7,927.4,927.4,927.2
3232,2015-07-14 00:00:00,16,00,00,28.2,30.0,9.0,28.8,28.1,9.4,8.5,31.0,28.0,2.5,21.0,0.0,4.7,927.8,927.9,927.3
3233,2015-07-14 00:00:00,17,00,00,26.2,37.0,10.2,28.2,26.1,10.3,9.0,37.0,30.0,2.5,21.0,0.0,4.7,928.4,928.4,927.8
3234,2015-07-14 00:00:00,18,00,00,24.9,41.0,10.8,26.2,24.9,10.8,10.2,41.0,37.0,2.5,21.0,0.0,4.7,928.9,929.0,928.4
3235,2015-07-14 00:00:00,19,00,00,23.9,48.0,12.1,24.9,23.9,12.1,10.8,48.0,41.0,2.5,21.0,0.0,4.7,929.5,929.6,928.9
3236,2015-07-14 00:00:00,20,00,00,23.9,46.0,11.6,23.9,23.4,12.1,11.6,49.0,46.0,2.5,21.0,0.0,4.7,930.4,930.4,929.5
3237,2015-07-14 00:00:00,21,00,00,22.9,49.0,11.8,23.9,22.7,12.5,11.5,53.0,46.0,2.5,21.0,0.0,4.7,930.5,930.6,930.4
3238,2015-07-14 00:00:00,22,00,00,22.5,50.0,11.6,23.0,21.4,12.6,11.6,57.0,49.0,2.5,21.0,0.0,4.7,930.4,930.7,930.4
3239,2015-07-14 00:00:00,23,00,00,20.9,58.0,12.2,22.5,20.6,12.2,11.1,58.0,49.0,2.5,21.0,0.0,4.7,930.7,930.7,930.3
3240,2015-07-15 00:00:00,00,00,00,20.4,58.0,11.8,20.9,20.1,12.6,11.8,61.0,57.0,0.0,168.0,0.0,2.0,931.2,931.2,930.7
3241,2015-07-15 00:00:00,01,00,00,19.8,63.0,12.6,20.7,19.6,12.7,11.7,63.0,57.0,0.0,168.0,0.0,2.0,931.7,931.8,931.2
3242,2015-07-15 00:00:00,02,00,00,19.5,65.0,12.7,19.8,19.5,13.0,12.6,65.0,63.0,0.0,168.0,0.0,2.0,931.2,931.7,931.2
3243,2015-07-15 00:00:00,03,00,00,18.6,69.0,12.9,19.5,18.5,12.9,12.5,69.0,65.0,0.0,168.0,0.0,2.0,931.5,931.5,931.1
3244,2015-07-15 00:00:00,04,00,00,18.2,72.0,13.0,18.7,18.2,13.0,12.7,72.0,69.0,0.0,168.0,0.0,2.0,931.6,931.6,931.4
3245,2015-07-15 00:00:00,05,00,00,17.6,79.0,13.8,18.2,17.5,13.9,13.0,79.0,72.0,0.0,168.0,0.0,2.0,931.5,931.7,931.4
3246,2015-07-15 00:00:00,06,00,00,17.5,80.0,14.0,17.6,17.1,14.2,13.6,81.0,79.0,0.0,168.0,0.0,2.0,931.7,931.9,931.5
3247,2015-07-15 00:00:00,07,00,00,17.4,77.0,13.3,17.6,17.3,13.9,13.2,80.0,77.0,0.0,168.0,0.0,2.0,932.0,932.2,931.7
3248,2015-07-15 00:00:00,08,00,00,18.6,73.0,13.6,18.6,17.4,13.7,13.3,77.0,73.0,0.0,168.0,0.0,2.0,932.1,932.3,932.0
3249,2015-07-15 00:00:00,09,00,00,19.7,69.0,14.0,19.9,18.6,14.4,13.6,74.0,69.0,0.0,168.0,0.0,2.0,932.5,932.6,932.1
3250,2015-07-15 00:00:00,10,00,00,22.5,62.0,14.7,22.5,19.7,15.0,13.7,70.0,60.0,0.0,168.0,0.0,2.0,932.4,932.5,932.2
3251,2015-07-15 00:00:00,11,00,00,23.3,53.0,13.1,23.3,21.9,14.5,12.7,61.0,53.0,0.0,168.0,0.0,2.0,932.1,932.4,932.0
3252,2015-07-15 00:00:00,12,00,00,25.3,44.0,12.2,25.3,22.8,14.2,12.0,56.0,44.0,0.0,168.0,0.0,2.0,931.6,932.1,931.6
3253,2015-07-15 00:00:00,13,00,00,25.9,34.0,8.9,26.2,24.6,12.6,8.9,46.0,34.0,0.0,168.0,0.0,2.0,930.9,931.6,930.9
3254,2015-07-15 00:00:00,14,00,00,27.1,30.0,7.9,27.4,25.7,10.6,7.3,38.0,29.0,0.0,168.0,0.0,2.0,930.3,930.9,930.3
3255,2015-07-15 00:00:00,15,00,00,26.6,32.0,8.5,27.8,26.5,8.6,6.2,32.0,26.0,0.0,168.0,0.0,2.0,930.1,930.3,930.0
3256,2015-07-15 00:00:00,16,00,00,25.9,31.0,7.4,26.6,25.9,9.3,7.4,34.0,31.0,0.0,168.0,0.0,2.0,930.3,930.3,930.1
3257,2015-07-15 00:00:00,17,00,00,24.0,48.0,12.2,25.9,24.0,12.2,6.8,48.0,30.0,0.0,168.0,0.0,2.0,930.6,930.6,930.2
3258,2015-07-15 00:00:00,18,00,00,19.9,71.0,14.5,24.0,19.9,14.8,12.2,71.0,48.0,0.0,168.0,0.0,2.0,931.6,931.6,930.6
3259,2015-07-15 00:00:00,19,00,00,18.4,78.0,14.5,19.9,18.3,14.6,14.2,78.0,71.0,0.0,168.0,0.0,2.0,932.6,932.7,931.6
3260,2015-07-15 00:00:00,20,00,00,18.4,76.0,14.2,18.5,18.3,14.5,14.2,78.0,76.0,0.0,168.0,0.0,2.0,933.1,933.1,932.6
3261,2015-07-15 00:00:00,21,00,00,18.3,75.0,13.8,18.5,18.2,14.2,13.7,76.0,75.0,0.0,168.0,0.0,2.0,933.4,933.4,933.1
3262,2015-07-15 00:00:00,22,00,00,18.3,77.0,14.3,18.4,18.2,14.3,13.7,77.0,75.0,0.0,168.0,0.0,2.0,933.6,933.6,933.3
3263,2015-07-15 00:00:00,23,00,00,18.2,78.0,14.3,18.3,18.1,14.3,14.2,78.0,77.0,0.0,168.0,0.0,2.0,933.6,933.7,933.5
3264,2015-07-16 00:00:00,00,00,00,17.9,78.0,14.0,18.2,17.9,14.4,14.0,79.0,78.0,1.8,107.0,0.0,3.3,933.0,933.5,933.0
3265,2015-07-16 00:00:00,01,00,00,17.5,79.0,13.9,17.9,17.5,14.0,13.9,79.0,78.0,1.8,107.0,0.0,3.3,932.4,933.0,932.4
3266,2015-07-16 00:00:00,02,00,00,17.4,81.0,14.1,17.5,17.4,14.1,13.9,81.0,79.0,1.8,107.0,0.0,3.3,931.7,932.4,931.7
3267,2015-07-16 00:00:00,03,00,00,17.2,82.0,14.1,17.4,17.2,14.1,14.0,82.0,81.0,1.8,107.0,0.0,3.3,931.6,931.7,931.6
3268,2015-07-16 00:00:00,04,00,00,16.8,84.0,14.1,17.2,16.8,14.2,14.1,84.0,82.0,1.8,107.0,0.0,3.3,931.3,931.6,931.2
3269,2015-07-16 00:00:00,05,00,00,16.6,86.0,14.3,16.8,16.6,14.3,14.1,86.0,84.0,1.8,107.0,0.0,3.3,931.3,931.4,931.2
3270,2015-07-16 00:00:00,06,00,00,16.3,87.0,14.1,16.6,16.3,14.3,14.1,87.0,86.0,1.8,107.0,0.0,3.3,931.9,931.9,931.3
3271,2015-07-16 00:00:00,07,00,00,16.6,88.0,14.6,16.6,16.3,14.6,14.1,88.0,87.0,1.8,107.0,0.0,3.3,932.1,932.2,931.9
3272,2015-07-16 00:00:00,08,00,00,17.7,84.0,14.9,17.7,16.6,15.1,14.5,88.0,84.0,1.8,107.0,0.0,3.3,932.4,932.5,932.1
3273,2015-07-16 00:00:00,09,00,00,19.3,75.0,14.8,19.3,17.7,15.2,14.4,84.0,74.0,1.8,107.0,0.0,3.3,933.1,933.1,932.4
3274,2015-07-16 00:00:00,10,00,00,21.6,64.0,14.3,21.7,19.3,15.0,14.2,75.0,63.0,1.8,107.0,0.0,3.3,933.1,933.3,933.0
3275,2015-07-16 00:00:00,11,00,00,23.4,58.0,14.8,23.4,21.1,14.8,13.8,65.0,57.0,1.8,107.0,0.0,3.3,932.8,933.1,932.8
3276,2015-07-16 00:00:00,12,00,00,24.7,51.0,13.8,24.8,23.4,15.0,13.5,59.0,51.0,1.8,107.0,0.0,3.3,932.2,932.8,932.2
3277,2015-07-16 00:00:00,13,00,00,24.8,51.0,14.0,25.3,24.3,14.9,13.5,53.0,49.0,1.8,107.0,0.0,3.3,931.7,932.2,931.7
3278,2015-07-16 00:00:00,14,00,00,25.3,50.0,14.1,25.7,24.5,15.0,13.9,53.0,49.0,1.8,107.0,0.0,3.3,930.8,931.7,930.8
3279,2015-07-16 00:00:00,15,00,00,25.3,49.0,13.9,25.8,25.1,14.7,13.7,52.0,48.0,1.8,107.0,0.0,3.3,930.5,930.9,930.5
3280,2015-07-16 00:00:00,16,00,00,21.8,67.0,15.4,25.3,21.8,15.5,13.7,67.0,49.0,1.8,107.0,0.0,3.3,931.0,931.0,930.5
3281,2015-07-16 00:00:00,17,00,00,20.1,75.0,15.4,21.9,20.1,15.9,15.4,75.0,67.0,1.8,107.0,0.0,3.3,931.4,931.4,931.0
3282,2015-07-16 00:00:00,18,00,00,18.5,80.0,15.0,20.1,18.5,15.4,15.0,80.0,75.0,1.8,107.0,0.0,3.3,931.8,931.8,931.4
3283,2015-07-16 00:00:00,19,00,00,18.2,84.0,15.4,18.5,17.8,15.4,14.9,84.0,80.0,1.8,107.0,0.0,3.3,931.9,932.0,931.6
3284,2015-07-16 00:00:00,20,00,00,18.0,83.0,15.1,18.3,18.0,15.5,15.0,84.0,83.0,1.8,107.0,0.0,3.3,932.3,932.4,931.9
3285,2015-07-16 00:00:00,21,00,00,18.0,84.0,15.2,18.0,17.7,15.3,15.0,84.0,83.0,1.8,107.0,0.0,3.3,932.3,932.5,932.2
3286,2015-07-16 00:00:00,22,00,00,18.0,81.0,14.8,18.1,18.0,15.3,14.7,84.0,81.0,1.8,107.0,0.0,3.3,932.5,932.6,932.3
3287,2015-07-16 00:00:00,23,00,00,18.0,82.0,14.8,18.0,17.9,14.8,14.7,82.0,81.0,1.8,107.0,0.0,3.3,932.4,932.7,932.4
3288,2015-07-17 00:00:00,00,00,00,17.7,81.0,14.5,18.1,17.7,14.8,14.5,82.0,81.0,0.5,77.0,0.0,2.8,932.7,932.8,932.4
3289,2015-07-17 00:00:00,01,00,00,17.1,83.0,14.3,17.7,17.1,14.5,14.2,83.0,81.0,0.5,77.0,0.0,2.8,932.4,932.7,932.4
3290,2015-07-17 00:00:00,02,00,00,16.7,85.0,14.1,17.2,16.7,14.4,14.1,85.0,83.0,0.5,77.0,0.0,2.8,932.5,932.5,932.3
3291,2015-07-17 00:00:00,03,00,00,16.4,87.0,14.1,16.7,16.4,14.2,14.0,87.0,85.0,0.5,77.0,0.0,2.8,932.3,932.6,932.3
3292,2015-07-17 00:00:00,04,00,00,16.3,88.0,14.2,16.5,16.0,14.4,13.9,88.0,87.0,0.5,77.0,0.0,2.8,932.1,932.5,932.1
3293,2015-07-17 00:00:00,05,00,00,16.3,88.0,14.2,16.3,16.0,14.3,13.9,88.0,87.0,0.5,77.0,0.0,2.8,932.1,932.1,932.0
3294,2015-07-17 00:00:00,06,00,00,16.2,88.0,14.1,16.3,16.0,14.2,13.9,88.0,87.0,0.5,77.0,0.0,2.8,933.1,933.1,932.1
3295,2015-07-17 00:00:00,07,00,00,16.3,88.0,14.2,16.3,15.9,14.3,13.8,88.0,87.0,0.5,77.0,0.0,2.8,933.3,933.4,933.1
3296,2015-07-17 00:00:00,08,00,00,16.6,86.0,14.4,16.7,16.3,14.5,14.2,88.0,86.0,0.5,77.0,0.0,2.8,933.9,934.0,933.3
3297,2015-07-17 00:00:00,09,00,00,17.4,85.0,14.9,17.4,16.6,14.9,14.3,87.0,85.0,0.5,77.0,0.0,2.8,934.6,934.6,933.9
3298,2015-07-17 00:00:00,10,00,00,18.8,76.0,14.4,18.8,17.4,15.1,14.4,85.0,76.0,0.5,77.0,0.0,2.8,934.5,934.7,934.5
3299,2015-07-17 00:00:00,11,00,00,21.7,62.0,14.2,21.7,18.8,14.9,14.0,76.0,62.0,0.5,77.0,0.0,2.8,934.3,934.5,934.3
3300,2015-07-17 00:00:00,12,00,00,22.4,50.0,11.4,22.5,21.6,14.5,11.4,62.0,50.0,0.5,77.0,0.0,2.8,933.8,934.3,933.8
3301,2015-07-17 00:00:00,13,00,00,22.6,48.0,11.2,22.8,22.1,12.1,11.2,52.0,48.0,0.5,77.0,0.0,2.8,933.1,933.8,933.1
3302,2015-07-17 00:00:00,14,00,00,22.8,48.0,11.2,22.9,22.3,11.7,10.9,51.0,47.0,0.5,77.0,0.0,2.8,932.7,933.1,932.6
3303,2015-07-17 00:00:00,15,00,00,23.0,49.0,11.9,23.0,22.3,11.9,10.9,51.0,47.0,0.5,77.0,0.0,2.8,932.7,932.7,932.5
3304,2015-07-17 00:00:00,16,00,00,22.8,50.0,11.7,24.7,22.7,12.5,11.4,50.0,44.0,0.5,77.0,0.0,2.8,932.6,932.8,932.6
3305,2015-07-17 00:00:00,17,00,00,22.2,52.0,11.8,23.0,22.2,12.1,11.5,52.0,49.0,0.5,77.0,0.0,2.8,932.4,932.7,932.4
3306,2015-07-17 00:00:00,18,00,00,21.3,55.0,11.9,22.2,21.2,12.2,11.8,56.0,52.0,0.5,77.0,0.0,2.8,932.9,932.9,932.4
3307,2015-07-17 00:00:00,19,00,00,20.6,59.0,12.4,21.3,20.6,12.4,11.9,59.0,55.0,0.5,77.0,0.0,2.8,931.9,932.9,931.9
3308,2015-07-17 00:00:00,20,00,00,19.7,63.0,12.6,20.6,19.6,12.7,12.3,64.0,59.0,0.5,77.0,0.0,2.8,932.0,932.0,931.1
3309,2015-07-17 00:00:00,21,00,00,18.9,67.0,12.7,19.7,18.8,12.8,12.4,68.0,63.0,0.5,77.0,0.0,2.8,932.0,932.2,931.9
3310,2015-07-17 00:00:00,22,00,00,18.6,67.0,12.4,19.2,18.6,12.7,12.4,67.0,66.0,0.5,77.0,0.0,2.8,932.6,932.6,932.0
3311,2015-07-17 00:00:00,23,00,00,18.1,70.0,12.6,18.7,18.1,12.8,12.2,70.0,67.0,0.5,77.0,0.0,2.8,932.6,932.7,932.5
3312,2015-07-18 00:00:00,00,00,00,17.7,71.0,12.4,18.2,17.7,12.7,12.3,71.0,69.0,0.2,177.0,0.0,2.1,932.5,932.6,932.3
3313,2015-07-18 00:00:00,01,00,00,17.6,70.0,12.1,17.9,17.3,12.6,12.1,73.0,70.0,0.2,177.0,0.0,2.1,932.3,932.5,932.3
3314,2015-07-18 00:00:00,02,00,00,16.9,75.0,12.5,17.7,16.8,12.7,12.2,75.0,70.0,0.2,177.0,0.0,2.1,931.9,932.3,931.9
3315,2015-07-18 00:00:00,03,00,00,16.4,74.0,11.8,17.0,16.4,12.7,11.8,76.0,74.0,0.2,177.0,0.0,2.1,931.5,931.9,931.5
3316,2015-07-18 00:00:00,04,00,00,16.2,77.0,12.2,16.8,16.0,12.4,11.6,77.0,74.0,0.2,177.0,0.0,2.1,931.3,931.5,931.2
3317,2015-07-18 00:00:00,05,00,00,15.9,77.0,11.8,16.3,15.9,12.5,11.8,79.0,77.0,0.2,177.0,0.0,2.1,931.3,931.3,931.1
3318,2015-07-18 00:00:00,06,00,00,15.6,77.0,11.6,15.9,15.5,11.9,11.5,78.0,77.0,0.2,177.0,0.0,2.1,931.8,931.8,931.3
3319,2015-07-18 00:00:00,07,00,00,15.7,79.0,12.0,15.7,15.3,12.0,11.6,79.0,77.0,0.2,177.0,0.0,2.1,932.4,932.4,931.8
3320,2015-07-18 00:00:00,08,00,00,17.3,73.0,12.4,18.1,15.8,13.4,12.0,79.0,71.0,0.2,177.0,0.0,2.1,933.3,933.3,932.4
3321,2015-07-18 00:00:00,09,00,00,19.5,67.0,13.2,19.6,17.1,13.8,12.4,74.0,66.0,0.2,177.0,0.0,2.1,933.8,933.8,933.3
3322,2015-07-18 00:00:00,10,00,00,20.9,55.0,11.6,21.2,19.0,13.5,11.4,67.0,55.0,0.2,177.0,0.0,2.1,934.2,934.2,933.8
3323,2015-07-18 00:00:00,11,00,00,22.4,53.0,12.4,22.4,20.9,12.7,11.3,57.0,52.0,0.2,177.0,0.0,2.1,933.8,934.2,933.8
3324,2015-07-18 00:00:00,12,00,00,21.8,52.0,11.5,23.0,21.5,12.5,11.1,54.0,49.0,0.2,177.0,0.0,2.1,933.1,933.8,933.1
3325,2015-07-18 00:00:00,13,00,00,22.4,48.0,10.8,22.8,21.7,12.2,10.3,53.0,46.0,0.2,177.0,0.0,2.1,932.3,933.1,932.2
3326,2015-07-18 00:00:00,14,00,00,22.9,47.0,11.1,23.1,22.3,11.9,10.7,50.0,47.0,0.2,177.0,0.0,2.1,931.8,932.3,931.8
3327,2015-07-18 00:00:00,15,00,00,23.5,45.0,10.8,23.9,22.6,11.6,10.5,49.0,43.0,0.2,177.0,0.0,2.1,931.3,931.8,931.3
3328,2015-07-18 00:00:00,16,00,00,23.3,43.0,10.1,24.0,23.3,11.2,9.9,45.0,42.0,0.2,177.0,0.0,2.1,931.2,931.3,931.2
3329,2015-07-18 00:00:00,17,00,00,22.5,45.0,10.0,23.4,22.5,10.8,10.0,46.0,43.0,0.2,177.0,0.0,2.1,931.2,931.2,931.1
3330,2015-07-18 00:00:00,18,00,00,21.4,47.0,9.6,22.5,21.4,10.0,9.4,47.0,44.0,0.2,177.0,0.0,2.1,931.5,931.5,931.2
3331,2015-07-18 00:00:00,19,00,00,21.0,51.0,10.5,21.6,21.0,10.5,9.6,51.0,46.0,0.2,177.0,0.0,2.1,932.0,932.0,931.5
3332,2015-07-18 00:00:00,20,00,00,20.3,62.0,12.8,21.0,20.2,12.8,10.5,62.0,51.0,0.2,177.0,0.0,2.1,932.4,932.4,932.0
