,Unnamed: 0,longitude,latitude,data,periodo,periodo_inicial,periodo_final,hora_inicial,minute_inicial,hora_final,minute_final
1862,1862,-46.639432,-23.5408404,2015-09-11,De 05:19 a 13:53,08:00,08:59,8,0,8,59
1863,1863,-46.639432,-23.5408404,2015-09-11,De 05:19 a 13:53,09:00,09:59,9,0,9,59
1864,1864,-46.639432,-23.5408404,2015-09-11,De 05:19 a 13:53,10:00,10:59,10,0,10,59
1865,1865,-46.639432,-23.5408404,2015-09-11,De 05:19 a 13:53,11:00,11:59,11,0,11,59
1866,1866,-46.639432,-23.5408404,2015-09-11,De 05:19 a 13:53,12:00,12:59,12,0,12,59
1867,1867,-46.639432,-23.5408404,2015-09-11,De 05:19 a 13:53,13:00,13:53,13,0,13,53
1868,1868,-46.6183215,-23.5573938,2015-09-11,De 06:39 a 13:20,06:39,06:59,6,39,6,59
1869,1869,-46.6183215,-23.5573938,2015-09-11,De 06:39 a 13:20,07:00,07:59,7,0,7,59
1870,1870,-46.6183215,-23.5573938,2015-09-11,De 06:39 a 13:20,08:00,08:59,8,0,8,59
1871,1871,-46.6183215,-23.5573938,2015-09-11,De 06:39 a 13:20,09:00,09:59,9,0,9,59
1872,1872,-46.6183215,-23.5573938,2015-09-11,De 06:39 a 13:20,10:00,10:59,10,0,10,59
1873,1873,-46.6183215,-23.5573938,2015-09-11,De 06:39 a 13:20,11:00,11:59,11,0,11,59
1874,1874,-46.6183215,-23.5573938,2015-09-11,De 06:39 a 13:20,12:00,12:59,12,0,12,59
1875,1875,-46.6183215,-23.5573938,2015-09-11,De 06:39 a 13:20,13:00,13:20,13,0,13,20
1876,1876,-46.6244208,-23.5287445,2015-09-11,De 06:49 a 15:24,06:49,06:59,6,49,6,59
1877,1877,-46.6244208,-23.5287445,2015-09-11,De 06:49 a 15:24,07:00,07:59,7,0,7,59
1878,1878,-46.6244208,-23.5287445,2015-09-11,De 06:49 a 15:24,08:00,08:59,8,0,8,59
1879,1879,-46.6244208,-23.5287445,2015-09-11,De 06:49 a 15:24,09:00,09:59,9,0,9,59
1880,1880,-46.6244208,-23.5287445,2015-09-11,De 06:49 a 15:24,10:00,10:59,10,0,10,59
1881,1881,-46.6244208,-23.5287445,2015-09-11,De 06:49 a 15:24,11:00,11:59,11,0,11,59
1882,1882,-46.6244208,-23.5287445,2015-09-11,De 06:49 a 15:24,12:00,12:59,12,0,12,59
1883,1883,-46.6244208,-23.5287445,2015-09-11,De 06:49 a 15:24,13:00,13:59,13,0,13,59
1884,1884,-46.6244208,-23.5287445,2015-09-11,De 06:49 a 15:24,14:00,14:59,14,0,14,59
1885,1885,-46.6244208,-23.5287445,2015-09-11,De 06:49 a 15:24,15:00,15:24,15,0,15,24
1886,1886,-46.6504004,-23.5467879,2015-09-11,De 09:11 a 09:38,09:11,09:38,9,11,9,38
1887,1887,-46.6386247,-23.5486134,2015-09-11,De 18:29 a 18:47,18:29,18:47,18,29,18,47
1888,1888,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,00:23,00:59,0,23,0,59
1889,1889,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,01:00,01:59,1,0,1,59
1890,1890,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,02:00,02:59,2,0,2,59
1891,1891,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,03:00,03:59,3,0,3,59
1892,1892,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,04:00,04:59,4,0,4,59
1893,1893,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,05:00,05:59,5,0,5,59
1894,1894,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,06:00,06:59,6,0,6,59
1895,1895,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,07:00,07:59,7,0,7,59
1896,1896,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,08:00,08:59,8,0,8,59
1897,1897,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,09:00,09:59,9,0,9,59
1898,1898,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,10:00,10:59,10,0,10,59
1899,1899,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,11:00,11:59,11,0,11,59
1900,1900,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,12:00,12:59,12,0,12,59
1901,1901,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,13:00,13:59,13,0,13,59
1902,1902,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,14:00,14:59,14,0,14,59
1903,1903,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,15:00,15:59,15,0,15,59
1904,1904,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,16:00,16:59,16,0,16,59
1905,1905,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,17:00,17:59,17,0,17,59
1906,1906,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,18:00,18:59,18,0,18,59
1907,1907,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,19:00,19:59,19,0,19,59
1908,1908,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,20:00,20:59,20,0,20,59
1909,1909,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,21:00,21:59,21,0,21,59
1910,1910,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,22:00,22:59,22,0,22,59
1911,1911,-46.7010528,-23.6100376,2015-09-11,De 00:23 a 23:59,23:00,23:59,23,0,23,59
1912,1912,-46.709162,-23.5710017,2015-09-11,De 17:38 a 18:43,17:38,17:59,17,38,17,59
1913,1913,-46.709162,-23.5710017,2015-09-11,De 17:38 a 18:43,18:00,18:43,18,0,18,43
1914,1914,-46.711623,-23.5703194,2015-09-11,De 17:40 a 19:34,17:40,17:59,17,40,17,59
1915,1915,-46.711623,-23.5703194,2015-09-11,De 17:40 a 19:34,18:00,18:59,18,0,18,59
1916,1916,-46.711623,-23.5703194,2015-09-11,De 17:40 a 19:34,19:00,19:34,19,0,19,34
1917,1917,-46.7077558,-23.5714495,2015-09-11,De 17:42 a 19:34,17:42,17:59,17,42,17,59
1918,1918,-46.7077558,-23.5714495,2015-09-11,De 17:42 a 19:34,18:00,18:59,18,0,18,59
1919,1919,-46.7077558,-23.5714495,2015-09-11,De 17:42 a 19:34,19:00,19:34,19,0,19,34
1920,1920,-46.6794271,-23.5176778,2015-09-11,De 02:12 a 05:56,02:12,02:59,2,12,2,59
1921,1921,-46.6794271,-23.5176778,2015-09-11,De 02:12 a 05:56,03:00,03:59,3,0,3,59
1922,1922,-46.6794271,-23.5176778,2015-09-11,De 02:12 a 05:56,04:00,04:59,4,0,4,59
1923,1923,-46.6794271,-23.5176778,2015-09-11,De 02:12 a 05:56,05:00,05:56,5,0,5,56
1924,1924,-46.71317639999999,-23.5462912,2015-09-11,De 07:24 a 15:50,07:24,07:59,7,24,7,59
1925,1925,-46.71317639999999,-23.5462912,2015-09-11,De 07:24 a 15:50,08:00,08:59,8,0,8,59
1926,1926,-46.71317639999999,-23.5462912,2015-09-11,De 07:24 a 15:50,09:00,09:59,9,0,9,59
1927,1927,-46.71317639999999,-23.5462912,2015-09-11,De 07:24 a 15:50,10:00,10:59,10,0,10,59
1928,1928,-46.71317639999999,-23.5462912,2015-09-11,De 07:24 a 15:50,11:00,11:59,11,0,11,59
1929,1929,-46.71317639999999,-23.5462912,2015-09-11,De 07:24 a 15:50,12:00,12:59,12,0,12,59
1930,1930,-46.71317639999999,-23.5462912,2015-09-11,De 07:24 a 15:50,13:00,13:59,13,0,13,59
1931,1931,-46.71317639999999,-23.5462912,2015-09-11,De 07:24 a 15:50,14:00,14:59,14,0,14,59
1932,1932,-46.71317639999999,-23.5462912,2015-09-11,De 07:24 a 15:50,15:00,15:50,15,0,15,50
1933,1933,-46.677148,-23.5300038,2015-09-11,De 18:42 a 21:35,18:42,18:59,18,42,18,59
1934,1934,-46.677148,-23.5300038,2015-09-11,De 18:42 a 21:35,19:00,19:59,19,0,19,59
1935,1935,-46.677148,-23.5300038,2015-09-11,De 18:42 a 21:35,20:00,20:59,20,0,20,59
1936,1936,-46.677148,-23.5300038,2015-09-11,De 18:42 a 21:35,21:00,21:35,21,0,21,35
1937,1937,-46.691945,-23.6841075,2015-09-11,De 19:30 a 23:59,19:30,19:59,19,30,19,59
1938,1938,-46.691945,-23.6841075,2015-09-11,De 19:30 a 23:59,20:00,20:59,20,0,20,59
1939,1939,-46.691945,-23.6841075,2015-09-11,De 19:30 a 23:59,21:00,21:59,21,0,21,59
1940,1940,-46.691945,-23.6841075,2015-09-11,De 19:30 a 23:59,22:00,22:59,22,0,22,59
1941,1941,-46.691945,-23.6841075,2015-09-11,De 19:30 a 23:59,23:00,23:59,23,0,23,59
1942,1942,-46.5932119,-23.5368667,2015-09-11,De 19:00 a 23:59,19:00,19:59,19,0,19,59
1943,1943,-46.5932119,-23.5368667,2015-09-11,De 19:00 a 23:59,20:00,20:59,20,0,20,59
1944,1944,-46.5932119,-23.5368667,2015-09-11,De 19:00 a 23:59,21:00,21:59,21,0,21,59
1945,1945,-46.5932119,-23.5368667,2015-09-11,De 19:00 a 23:59,22:00,22:59,22,0,22,59
1946,1946,-46.5932119,-23.5368667,2015-09-11,De 19:00 a 23:59,23:00,23:59,23,0,23,59
1947,1947,-46.60135229999999,-23.5500133,2015-09-11,De 19:22 a 20:03,19:22,19:59,19,22,19,59
1948,1948,-46.60135229999999,-23.5500133,2015-09-11,De 19:22 a 20:03,20:00,20:03,20,0,20,3
1949,1949,-46.64946399999999,-23.5179509,2015-09-11,De 19:27 a 23:59,19:27,19:59,19,27,19,59
1950,1950,-46.64946399999999,-23.5179509,2015-09-11,De 19:27 a 23:59,20:00,20:59,20,0,20,59
1951,1951,-46.64946399999999,-23.5179509,2015-09-11,De 19:27 a 23:59,21:00,21:59,21,0,21,59
1952,1952,-46.64946399999999,-23.5179509,2015-09-11,De 19:27 a 23:59,22:00,22:59,22,0,22,59
1953,1953,-46.64946399999999,-23.5179509,2015-09-11,De 19:27 a 23:59,23:00,23:59,23,0,23,59
1954,1954,-46.6850177,-23.6785963,2015-09-11,De 17:42 a 23:59,17:42,17:59,17,42,17,59
1955,1955,-46.6850177,-23.6785963,2015-09-11,De 17:42 a 23:59,18:00,18:59,18,0,18,59
1956,1956,-46.6850177,-23.6785963,2015-09-11,De 17:42 a 23:59,19:00,19:59,19,0,19,59
1957,1957,-46.6850177,-23.6785963,2015-09-11,De 17:42 a 23:59,20:00,20:59,20,0,20,59
1958,1958,-46.6850177,-23.6785963,2015-09-11,De 17:42 a 23:59,21:00,21:59,21,0,21,59
1959,1959,-46.6850177,-23.6785963,2015-09-11,De 17:42 a 23:59,22:00,22:59,22,0,22,59
1960,1960,-46.6850177,-23.6785963,2015-09-11,De 17:42 a 23:59,23:00,23:59,23,0,23,59
1961,1961,-46.691945,-23.6841075,2015-09-11,De 17:55 a 23:59,17:55,17:59,17,55,17,59
1962,1962,-46.691945,-23.6841075,2015-09-11,De 17:55 a 23:59,18:00,18:59,18,0,18,59
1963,1963,-46.691945,-23.6841075,2015-09-11,De 17:55 a 23:59,19:00,19:59,19,0,19,59
1964,1964,-46.691945,-23.6841075,2015-09-11,De 17:55 a 23:59,20:00,20:59,20,0,20,59
1965,1965,-46.691945,-23.6841075,2015-09-11,De 17:55 a 23:59,21:00,21:59,21,0,21,59
1966,1966,-46.691945,-23.6841075,2015-09-11,De 17:55 a 23:59,22:00,22:59,22,0,22,59
1967,1967,-46.691945,-23.6841075,2015-09-11,De 17:55 a 23:59,23:00,23:59,23,0,23,59
1968,1968,-46.7045018,-23.5725782,2015-09-25,De 20:30 a 20:30,20:30,20:30,20,30,20,30
1969,1969,-46.6975258,-23.5718525,2015-09-25,De 20:27 a 23:59,20:27,20:59,20,27,20,59
1970,1970,-46.6975258,-23.5718525,2015-09-25,De 20:27 a 23:59,21:00,21:59,21,0,21,59
1971,1971,-46.6975258,-23.5718525,2015-09-25,De 20:27 a 23:59,22:00,22:59,22,0,22,59
1972,1972,-46.6975258,-23.5718525,2015-09-25,De 20:27 a 23:59,23:00,23:59,23,0,23,59
1973,1973,-46.69910460000001,-23.5712427,2015-09-25,De 20:28 a 23:59,20:28,20:59,20,28,20,59
1974,1974,-46.69910460000001,-23.5712427,2015-09-25,De 20:28 a 23:59,21:00,21:59,21,0,21,59
1975,1975,-46.69910460000001,-23.5712427,2015-09-25,De 20:28 a 23:59,22:00,22:59,22,0,22,59
1976,1976,-46.69910460000001,-23.5712427,2015-09-25,De 20:28 a 23:59,23:00,23:59,23,0,23,59
1977,1977,-46.7023067,-23.565481100000003,2015-09-25,De 20:49 a 23:59,20:49,20:59,20,49,20,59
1978,1978,-46.7023067,-23.565481100000003,2015-09-25,De 20:49 a 23:59,21:00,21:59,21,0,21,59
1979,1979,-46.7023067,-23.565481100000003,2015-09-25,De 20:49 a 23:59,22:00,22:59,22,0,22,59
1980,1980,-46.7023067,-23.565481100000003,2015-09-25,De 20:49 a 23:59,23:00,23:59,23,0,23,59
1981,1981,-46.6850177,-23.6785963,2015-09-25,De 13:53 a 16:08,13:53,13:59,13,53,13,59
1982,1982,-46.6850177,-23.6785963,2015-09-25,De 13:53 a 16:08,14:00,14:59,14,0,14,59
1983,1983,-46.6850177,-23.6785963,2015-09-25,De 13:53 a 16:08,15:00,15:59,15,0,15,59
1984,1984,-46.6850177,-23.6785963,2015-09-25,De 13:53 a 16:08,16:00,16:08,16,0,16,8
1985,1985,-46.63093350000001,-23.5496615,2015-09-26,De 09:22 a 14:30,09:22,09:59,9,22,9,59
1986,1986,-46.63093350000001,-23.5496615,2015-09-26,De 09:22 a 14:30,10:00,10:59,10,0,10,59
1987,1987,-46.63093350000001,-23.5496615,2015-09-26,De 09:22 a 14:30,11:00,11:59,11,0,11,59
1988,1988,-46.63093350000001,-23.5496615,2015-09-26,De 09:22 a 14:30,12:00,12:59,12,0,12,59
1989,1989,-46.63093350000001,-23.5496615,2015-09-26,De 09:22 a 14:30,13:00,13:59,13,0,13,59
1990,1990,-46.63093350000001,-23.5496615,2015-09-26,De 09:22 a 14:30,14:00,14:30,14,0,14,30
1991,1991,-46.7345444,-23.5472784,2015-09-26,De 00:10 a 09:05,00:10,00:59,0,10,0,59
1992,1992,-46.7345444,-23.5472784,2015-09-26,De 00:10 a 09:05,01:00,01:59,1,0,1,59
1993,1993,-46.7345444,-23.5472784,2015-09-26,De 00:10 a 09:05,02:00,02:59,2,0,2,59
1994,1994,-46.7345444,-23.5472784,2015-09-26,De 00:10 a 09:05,03:00,03:59,3,0,3,59
1995,1995,-46.7345444,-23.5472784,2015-09-26,De 00:10 a 09:05,04:00,04:59,4,0,4,59
1996,1996,-46.7345444,-23.5472784,2015-09-26,De 00:10 a 09:05,05:00,05:59,5,0,5,59
1997,1997,-46.7345444,-23.5472784,2015-09-26,De 00:10 a 09:05,06:00,06:59,6,0,6,59
1998,1998,-46.7345444,-23.5472784,2015-09-26,De 00:10 a 09:05,07:00,07:59,7,0,7,59
1999,1999,-46.7345444,-23.5472784,2015-09-26,De 00:10 a 09:05,08:00,08:59,8,0,8,59
2000,2000,-46.7345444,-23.5472784,2015-09-26,De 00:10 a 09:05,09:00,09:05,9,0,9,5
2001,2001,-46.7045018,-23.5725782,2015-09-26,De 14:20 a 14:37,14:20,14:37,14,20,14,37
2002,2002,-46.6562869,-23.56309610000001,2015-09-26,De 08:49 a 14:30,08:49,08:59,8,49,8,59
2003,2003,-46.6562869,-23.56309610000001,2015-09-26,De 08:49 a 14:30,09:00,09:59,9,0,9,59
2004,2004,-46.6562869,-23.56309610000001,2015-09-26,De 08:49 a 14:30,10:00,10:59,10,0,10,59
2005,2005,-46.6562869,-23.56309610000001,2015-09-26,De 08:49 a 14:30,11:00,11:59,11,0,11,59
2006,2006,-46.6562869,-23.56309610000001,2015-09-26,De 08:49 a 14:30,12:00,12:59,12,0,12,59
2007,2007,-46.6562869,-23.56309610000001,2015-09-26,De 08:49 a 14:30,13:00,13:59,13,0,13,59
2008,2008,-46.6562869,-23.56309610000001,2015-09-26,De 08:49 a 14:30,14:00,14:30,14,0,14,30
2009,2009,-46.6675382,-23.5558033,2015-09-26,De 09:56 a 14:33,09:56,09:59,9,56,9,59
2010,2010,-46.6675382,-23.5558033,2015-09-26,De 09:56 a 14:33,10:00,10:59,10,0,10,59
2011,2011,-46.6675382,-23.5558033,2015-09-26,De 09:56 a 14:33,11:00,11:59,11,0,11,59
2012,2012,-46.6675382,-23.5558033,2015-09-26,De 09:56 a 14:33,12:00,12:59,12,0,12,59
2013,2013,-46.6675382,-23.5558033,2015-09-26,De 09:56 a 14:33,13:00,13:59,13,0,13,59
2014,2014,-46.6675382,-23.5558033,2015-09-26,De 09:56 a 14:33,14:00,14:33,14,0,14,33
2015,2015,-46.69910460000001,-23.5712427,2015-09-26,De 20:28 a 23:59,20:28,20:59,20,28,20,59
2016,2016,-46.69910460000001,-23.5712427,2015-09-26,De 20:28 a 23:59,21:00,21:59,21,0,21,59
2017,2017,-46.69910460000001,-23.5712427,2015-09-26,De 20:28 a 23:59,22:00,22:59,22,0,22,59
2018,2018,-46.69910460000001,-23.5712427,2015-09-26,De 20:28 a 23:59,23:00,23:59,23,0,23,59
2019,2019,-46.7023067,-23.565481100000003,2015-09-26,De 20:49 a 23:59,20:49,20:59,20,49,20,59
2020,2020,-46.7023067,-23.565481100000003,2015-09-26,De 20:49 a 23:59,21:00,21:59,21,0,21,59
2021,2021,-46.7023067,-23.565481100000003,2015-09-26,De 20:49 a 23:59,22:00,22:59,22,0,22,59
2022,2022,-46.7023067,-23.565481100000003,2015-09-26,De 20:49 a 23:59,23:00,23:59,23,0,23,59
2023,2023,-46.6302477,-23.5225865,2015-09-27,De 22:10 a 23:59,22:10,22:59,22,10,22,59
2024,2024,-46.6302477,-23.5225865,2015-09-27,De 22:10 a 23:59,23:00,23:59,23,0,23,59
2025,2025,-46.740747,-23.5292957,2015-09-27,De 19:44 a 23:59,19:44,19:59,19,44,19,59
2026,2026,-46.740747,-23.5292957,2015-09-27,De 19:44 a 23:59,20:00,20:59,20,0,20,59
2027,2027,-46.740747,-23.5292957,2015-09-27,De 19:44 a 23:59,21:00,21:59,21,0,21,59
2028,2028,-46.740747,-23.5292957,2015-09-27,De 19:44 a 23:59,22:00,22:59,22,0,22,59
2029,2029,-46.740747,-23.5292957,2015-09-27,De 19:44 a 23:59,23:00,23:59,23,0,23,59
2030,2030,-46.6907539,-23.5995665,2015-09-27,De 20:55 a 23:59,20:55,20:59,20,55,20,59
2031,2031,-46.6907539,-23.5995665,2015-09-27,De 20:55 a 23:59,21:00,21:59,21,0,21,59
2032,2032,-46.6907539,-23.5995665,2015-09-27,De 20:55 a 23:59,22:00,22:59,22,0,22,59
2033,2033,-46.6907539,-23.5995665,2015-09-27,De 20:55 a 23:59,23:00,23:59,23,0,23,59
2034,2034,-46.68017649999999,-23.5073715,2015-09-28,De 05:51 a 11:59,05:51,05:59,5,51,5,59
2035,2035,-46.68017649999999,-23.5073715,2015-09-28,De 05:51 a 11:59,06:00,06:59,6,0,6,59
2036,2036,-46.68017649999999,-23.5073715,2015-09-28,De 05:51 a 11:59,07:00,07:59,7,0,7,59
2037,2037,-46.68017649999999,-23.5073715,2015-09-28,De 05:51 a 11:59,08:00,08:59,8,0,8,59
2038,2038,-46.68017649999999,-23.5073715,2015-09-28,De 05:51 a 11:59,09:00,09:59,9,0,9,59
2039,2039,-46.68017649999999,-23.5073715,2015-09-28,De 05:51 a 11:59,10:00,10:59,10,0,10,59
2040,2040,-46.68017649999999,-23.5073715,2015-09-28,De 05:51 a 11:59,11:00,11:59,11,0,11,59
2041,2041,-46.6805071,-23.5057052,2015-09-28,De 06:46 a 11:59,06:46,06:59,6,46,6,59
2042,2042,-46.6805071,-23.5057052,2015-09-28,De 06:46 a 11:59,07:00,07:59,7,0,7,59
2043,2043,-46.6805071,-23.5057052,2015-09-28,De 06:46 a 11:59,08:00,08:59,8,0,8,59
2044,2044,-46.6805071,-23.5057052,2015-09-28,De 06:46 a 11:59,09:00,09:59,9,0,9,59
2045,2045,-46.6805071,-23.5057052,2015-09-28,De 06:46 a 11:59,10:00,10:59,10,0,10,59
2046,2046,-46.6805071,-23.5057052,2015-09-28,De 06:46 a 11:59,11:00,11:59,11,0,11,59
2047,2047,-46.61557029999999,-23.5184507,2015-09-28,De 05:51 a 09:19,05:51,05:59,5,51,5,59
2048,2048,-46.61557029999999,-23.5184507,2015-09-28,De 05:51 a 09:19,06:00,06:59,6,0,6,59
2049,2049,-46.61557029999999,-23.5184507,2015-09-28,De 05:51 a 09:19,07:00,07:59,7,0,7,59
2050,2050,-46.61557029999999,-23.5184507,2015-09-28,De 05:51 a 09:19,08:00,08:59,8,0,8,59
2051,2051,-46.61557029999999,-23.5184507,2015-09-28,De 05:51 a 09:19,09:00,09:19,9,0,9,19
2052,2052,-46.6301655,-23.5235252,2015-09-28,De 02:37 a 06:32,02:37,02:59,2,37,2,59
2053,2053,-46.6301655,-23.5235252,2015-09-28,De 02:37 a 06:32,03:00,03:59,3,0,3,59
2054,2054,-46.6301655,-23.5235252,2015-09-28,De 02:37 a 06:32,04:00,04:59,4,0,4,59
2055,2055,-46.6301655,-23.5235252,2015-09-28,De 02:37 a 06:32,05:00,05:59,5,0,5,59
2056,2056,-46.6301655,-23.5235252,2015-09-28,De 02:37 a 06:32,06:00,06:32,6,0,6,32
2057,2057,-46.6256213,-23.5273812,2015-09-28,De 06:02 a 11:56,06:02,06:59,6,2,6,59
2058,2058,-46.6256213,-23.5273812,2015-09-28,De 06:02 a 11:56,07:00,07:59,7,0,7,59
2059,2059,-46.6256213,-23.5273812,2015-09-28,De 06:02 a 11:56,08:00,08:59,8,0,8,59
2060,2060,-46.6256213,-23.5273812,2015-09-28,De 06:02 a 11:56,09:00,09:59,9,0,9,59
2061,2061,-46.6256213,-23.5273812,2015-09-28,De 06:02 a 11:56,10:00,10:59,10,0,10,59
2062,2062,-46.6256213,-23.5273812,2015-09-28,De 06:02 a 11:56,11:00,11:56,11,0,11,56
2063,2063,-46.6244208,-23.5287445,2015-09-28,De 06:13 a 11:57,06:13,06:59,6,13,6,59
2064,2064,-46.6244208,-23.5287445,2015-09-28,De 06:13 a 11:57,07:00,07:59,7,0,7,59
2065,2065,-46.6244208,-23.5287445,2015-09-28,De 06:13 a 11:57,08:00,08:59,8,0,8,59
2066,2066,-46.6244208,-23.5287445,2015-09-28,De 06:13 a 11:57,09:00,09:59,9,0,9,59
2067,2067,-46.6244208,-23.5287445,2015-09-28,De 06:13 a 11:57,10:00,10:59,10,0,10,59
2068,2068,-46.6244208,-23.5287445,2015-09-28,De 06:13 a 11:57,11:00,11:57,11,0,11,57
2069,2069,-46.6247283,-23.5271632,2015-09-28,De 06:20 a 11:56,06:20,06:59,6,20,6,59
2070,2070,-46.6247283,-23.5271632,2015-09-28,De 06:20 a 11:56,07:00,07:59,7,0,7,59
2071,2071,-46.6247283,-23.5271632,2015-09-28,De 06:20 a 11:56,08:00,08:59,8,0,8,59
2072,2072,-46.6247283,-23.5271632,2015-09-28,De 06:20 a 11:56,09:00,09:59,9,0,9,59
2073,2073,-46.6247283,-23.5271632,2015-09-28,De 06:20 a 11:56,10:00,10:59,10,0,10,59
2074,2074,-46.6247283,-23.5271632,2015-09-28,De 06:20 a 11:56,11:00,11:56,11,0,11,56
2075,2075,-46.6294411,-23.5258611,2015-09-28,De 06:41 a 11:56,06:41,06:59,6,41,6,59
2076,2076,-46.6294411,-23.5258611,2015-09-28,De 06:41 a 11:56,07:00,07:59,7,0,7,59
2077,2077,-46.6294411,-23.5258611,2015-09-28,De 06:41 a 11:56,08:00,08:59,8,0,8,59
2078,2078,-46.6294411,-23.5258611,2015-09-28,De 06:41 a 11:56,09:00,09:59,9,0,9,59
2079,2079,-46.6294411,-23.5258611,2015-09-28,De 06:41 a 11:56,10:00,10:59,10,0,10,59
2080,2080,-46.6294411,-23.5258611,2015-09-28,De 06:41 a 11:56,11:00,11:56,11,0,11,56
2081,2081,-46.63029849999999,-23.5228991,2015-09-28,De 06:41 a 06:50,06:41,06:50,6,41,6,50
2082,2082,-46.6388798,-23.5411048,2015-09-28,De 06:50 a 11:57,06:50,06:59,6,50,6,59
2083,2083,-46.6388798,-23.5411048,2015-09-28,De 06:50 a 11:57,07:00,07:59,7,0,7,59
2084,2084,-46.6388798,-23.5411048,2015-09-28,De 06:50 a 11:57,08:00,08:59,8,0,8,59
2085,2085,-46.6388798,-23.5411048,2015-09-28,De 06:50 a 11:57,09:00,09:59,9,0,9,59
2086,2086,-46.6388798,-23.5411048,2015-09-28,De 06:50 a 11:57,10:00,10:59,10,0,10,59
2087,2087,-46.6388798,-23.5411048,2015-09-28,De 06:50 a 11:57,11:00,11:57,11,0,11,57
2088,2088,-46.6779003,-23.5296218,2015-09-28,De 02:41 a 06:09,02:41,02:59,2,41,2,59
2089,2089,-46.6779003,-23.5296218,2015-09-28,De 02:41 a 06:09,03:00,03:59,3,0,3,59
2090,2090,-46.6779003,-23.5296218,2015-09-28,De 02:41 a 06:09,04:00,04:59,4,0,4,59
2091,2091,-46.6779003,-23.5296218,2015-09-28,De 02:41 a 06:09,05:00,05:59,5,0,5,59
2092,2092,-46.6779003,-23.5296218,2015-09-28,De 02:41 a 06:09,06:00,06:09,6,0,6,9
2093,2093,-46.6905352,-23.5881265,2015-09-28,De 01:27 a 02:17,01:27,01:59,1,27,1,59
2094,2094,-46.6905352,-23.5881265,2015-09-28,De 01:27 a 02:17,02:00,02:17,2,0,2,17
2095,2095,-46.6930118,-23.5898417,2015-09-28,De 04:08 a 06:56,04:08,04:59,4,8,4,59
2096,2096,-46.6930118,-23.5898417,2015-09-28,De 04:08 a 06:56,05:00,05:59,5,0,5,59
2097,2097,-46.6930118,-23.5898417,2015-09-28,De 04:08 a 06:56,06:00,06:56,6,0,6,56
2098,2098,-46.5779375,-23.5519499,2015-09-30,De 20:03 a 23:59,20:03,20:59,20,3,20,59
2099,2099,-46.5779375,-23.5519499,2015-09-30,De 20:03 a 23:59,21:00,21:59,21,0,21,59
2100,2100,-46.5779375,-23.5519499,2015-09-30,De 20:03 a 23:59,22:00,22:59,22,0,22,59
2101,2101,-46.5779375,-23.5519499,2015-09-30,De 20:03 a 23:59,23:00,23:59,23,0,23,59
2102,2102,-46.6850177,-23.6785963,2015-09-30,De 16:58 a 20:10,16:58,16:59,16,58,16,59
2103,2103,-46.6850177,-23.6785963,2015-09-30,De 16:58 a 20:10,17:00,17:59,17,0,17,59
2104,2104,-46.6850177,-23.6785963,2015-09-30,De 16:58 a 20:10,18:00,18:59,18,0,18,59
2105,2105,-46.6850177,-23.6785963,2015-09-30,De 16:58 a 20:10,19:00,19:59,19,0,19,59
2106,2106,-46.6850177,-23.6785963,2015-09-30,De 16:58 a 20:10,20:00,20:10,20,0,20,10
2107,2107,-46.64946399999999,-23.5179509,2015-10-03,De 04:13 a 07:00,04:13,04:59,4,13,4,59
2108,2108,-46.64946399999999,-23.5179509,2015-10-03,De 04:13 a 07:00,05:00,05:59,5,0,5,59
2109,2109,-46.64946399999999,-23.5179509,2015-10-03,De 04:13 a 07:00,06:00,06:59,6,0,6,59
2110,2110,-46.64946399999999,-23.5179509,2015-10-03,De 04:13 a 07:00,07:00,07:00,7,0,7,0
2111,2111,-46.6087139,-23.5221609,2015-10-03,De 06:04 a 08:01,06:04,06:59,6,4,6,59
2112,2112,-46.6087139,-23.5221609,2015-10-03,De 06:04 a 08:01,07:00,07:59,7,0,7,59
